lift_id,lift_number,building_name,block_no,road_name,postal_code,pto_expiry_date,pto_status
L53615,FL21,FERRARIA PARK,12,FLORA DRIVE,506943,44469,Active
L53678,FL9,DOUBLEBAY,19,SIMEI STREET 4,529885,44469,Active
L53679,PL10,DOUBLEBAY,19,SIMEI STREET 4,529885,44469,Active
L53680,PL30,DOUBLEBAY,19,SIMEI STREET 4,529885,44469,Active
L53697,PL10,FERRARIA PARK,26,FLORA DRIVE,506950,44469,Active
L53698,FL9,FERRARIA PARK,26,FLORA DRIVE,506950,44469,Active
L53699,FL15,DOUBLEBAY,19C,SIMEI STREET 4,528715,44469,Active
L53700,PL16,DOUBLEBAY,19C,SIMEI STREET 4,528715,44469,Active
L53725,PL2,FERRARIA PARK,18,FLORA DRIVE,506946,44469,Active
L53726,FL1,FERRARIA PARK,18,FLORA DRIVE,506946,44469,Active
L53808,FL21,DOUBLEBAY,21A,SIMEI STREET 4,528718,44469,Active
L53809,PL22,DOUBLEBAY,21A,SIMEI STREET 4,528718,44469,Active
L53817,PL2,D' ALMIRA,35,SOMMERVILLE ROAD,358265,44469,Active
L53945,CL1,AALTO,195,MEYER ROAD,438798,44469,Active
L53998,PL4,The Sixth Avenue Rresidences,166,SIXTH AVENUE,276542,44469,Active
L54027,PL6,FERRARIA PARK,22,FLORA DRIVE,506948,44469,Active
L54028,FL5,FERRARIA PARK,22,FLORA DRIVE,506948,44469,Active
L54047,PL10,The Sixth Avenue Rresidences,172,SIXTH AVENUE,276545,44469,Active
L54048,PL11,The Sixth Avenue Rresidences,172,SIXTH AVENUE,276545,44469,Active
L54064,FL5,DOUBLEBAY,17B,SIMEI STREET 4,529883,44469,Active
L54065,PL6,DOUBLEBAY,17B,SIMEI STREET 4,529883,44469,Active
L54103,PL16,FERRARIA PARK,16,FLORA DRIVE,506945,44469,Active
L54104,FL15,FERRARIA PARK,16,FLORA DRIVE,506945,44469,Active
L54105,PL18,FERRARIA PARK,16,FLORA DRIVE,506945,44469,Active
L54106,FL17,FERRARIA PARK,16,FLORA DRIVE,506945,44469,Active
L54168,PL4,FERRARIA PARK,20,FLORA DRIVE,506947,44469,Active
L54169,FL3,FERRARIA PARK,20,FLORA DRIVE,506947,44469,Active
L54203,FL11,DOUBLEBAY,19A,SIMEI STREET 4,529886,44469,Active
L54204,PL12,DOUBLEBAY,19A,SIMEI STREET 4,529886,44469,Active
L54229,FL17,DOUBLEBAY,19D,SIMEI STREET 4,528716,44469,Active
L54230,PL18,DOUBLEBAY,19D,SIMEI STREET 4,528716,44469,Active
L54299,HL1,EIGHT @ EAST COAST,8,EAST COAST AVENUE,549178,44469,Active
L54313,PL20,FERRARIA PARK,14,FLORA DRIVE,506944,44469,Active
L54314,FL19,FERRARIA PARK,14,FLORA DRIVE,506944,44469,Active
L54315,FL23,DOUBLEBAY,21B,SIMEI STREET 4,528719,44469,Active
L54316,PL24,DOUBLEBAY,21B,SIMEI STREET 4,528719,44469,Active
L54474,PL4,na,117,COMPASSVALE BOW,544816,44469,Active
L54475,FL4,na,117,COMPASSVALE BOW,544816,44469,Active
L54513,PL1,ONE BALMORAL,1,BALMORAL ROAD,259784,44469,Active
L54514,PL2,ONE BALMORAL,1,BALMORAL ROAD,259784,44469,Active
L54515,PL3,ONE BALMORAL,1,BALMORAL ROAD,259784,44469,Active
L54576,PL7,na,123,COMPASSVALE BOW,544818,44469,Active
L54577,FL7,na,123,COMPASSVALE BOW,544818,44469,Active
L54598,PL1,57@KOVAN,57,KOVAN ROAD,548147,44469,Active
L54624,PL1,na,111,COMPASSVALE BOW,544998,44469,Active
L54625,FL1,na,111,COMPASSVALE BOW,544998,44469,Active
L54773,PL1,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54774,PL2,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54775,PL3,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54776,PL4,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54777,PL5,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54778,PL6,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54779,PL7,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54780,PL8,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54781,PL9,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54782,E13,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54783,CH14,THE BEVERLY,45,TOH TUCK ROAD,596720,44469,Active
L54867,PL2,PARC ELEGANCE,13,TELOK KURAU ROAD,423912,44469,Active
L54936,PL1,LEVILLE ISUITES,28,CEYLON ROAD,429621,44469,Active
L54937,PL2,LEVILLE ISUITES,28,CEYLON ROAD,429621,44469,Active
L55163,PL2,THE WHARF RESIDENCE,7,TONG WATT ROAD,238002,44469,Active
L55164,FL1,THE WHARF RESIDENCE,7,TONG WATT ROAD,238002,44469,Active
L55178,PL12,na,113,COMPASSVALE BOW,544814,44469,Active
L55179,PL2,na,113,COMPASSVALE BOW,544814,44469,Active
L55180,FL2,na,113,COMPASSVALE BOW,544814,44469,Active
L55423,PL8,na,125,COMPASSVALE BOW,544820,44469,Active
L55424,FL8,na,125,COMPASSVALE BOW,544820,44469,Active
L55638,1,15ROBIN,15,ROBIN ROAD,258196,44469,Active
L55639,2,15ROBIN,15,ROBIN ROAD,258196,44469,Active
L55640,3,15ROBIN,15,ROBIN ROAD,258196,44469,Active
L55675,PL5,na,119,COMPASSVALE BOW,544817,44469,Active
L55676,FL5,na,119,COMPASSVALE BOW,544817,44469,Active
L55701,PL5,ONE BALMORAL,1A,BALMORAL ROAD,259821,44469,Active
L55702,PL7,ONE BALMORAL,1A,BALMORAL ROAD,259821,44469,Active
L55703,PL8,ONE BALMORAL,1A,BALMORAL ROAD,259821,44469,Active
L55704,FL6,ONE BALMORAL,1A,BALMORAL ROAD,259821,44469,Active
L55955,PL6,THE WHARF RESIDENCE,11,TONG WATT ROAD,238008,44469,Active
L55956,FL5,THE WHARF RESIDENCE,11,TONG WATT ROAD,238008,44469,Active
L56039,PL3,PARC ELEGANCE,15,TELOK KURAU ROAD,423762,44469,Active
L56165,PL6,na,121,COMPASSVALE BOW,544818,44469,Active
L56166,FL6,na,121,COMPASSVALE BOW,544818,44469,Active
L56167,PL10,na,121,COMPASSVALE BOW,544818,44469,Active
L56168,PL11,na,121,COMPASSVALE BOW,544818,44469,Active
L56189,PL1,ISUITES @ MARSHALL,99,MARSHALL ROAD,424894,44469,Active
L56264,PL1,LA BRISA,50,LORONG 28 GEYLANG,398453,44469,Active
L56265,PL2,LA BRISA,50,LORONG 28 GEYLANG,398453,44469,Active
L56266,PL3,LA BRISA,50,LORONG 28 GEYLANG,398453,44469,Active
L56327,PL3,na,115,COMPASSVALE BOW,544815,44469,Active
L56328,FL3,na,115,COMPASSVALE BOW,544815,44469,Active
L56353,PL1,The Viridian,6,JALAN AMPAS,329507,44469,Active
L56354,PL2,The Viridian,6,JALAN AMPAS,329507,44469,Active
L56355,FL1,The Viridian,6,JALAN AMPAS,329507,44469,Active
L56440,L10,THE BEVERLY,47,TOH TUCK ROAD,596722,44469,Active
L56441,L11,THE BEVERLY,47,TOH TUCK ROAD,596722,44469,Active
L56442,L12,THE BEVERLY,47,TOH TUCK ROAD,596722,44469,Active
L56453,HPL1,SKYLINE @ ORCHARD BOULEVARD,23,ANGULLIA PARK,239975,44469,Active
L56635,PL9,na,127,COMPASSVALE BOW,544820,44469,Active
L56636,FL9,na,127,COMPASSVALE BOW,544820,44469,Active
L56725,PL1,PARC ELEGANCE,11,TELOK KURAU ROAD,423761,44469,Active
L56798,PL8,THE WHARF RESIDENCE,15,TONG WATT ROAD,238026,44469,Active
L56799,PL9,THE WHARF RESIDENCE,15,TONG WATT ROAD,238026,44469,Active
L56800,FL7,THE WHARF RESIDENCE,15,TONG WATT ROAD,238026,44469,Active
L56849,PL4,PARC ELEGANCE,17,TELOK KURAU ROAD,423763,44469,Active
L56966,PL4,THE WHARF RESIDENCE,9,TONG WATT ROAD,238004,44469,Active
L56967,FL3,THE WHARF RESIDENCE,9,TONG WATT ROAD,238004,44469,Active
L57052,HL1,HILLSGROVE,5,HILLSIDE DRIVE,548922,44469,Active
L57053,HL2,HILLSGROVE,5,HILLSIDE DRIVE,548922,44469,Active
L57686,PL1,THE VISION,79,WEST COAST CRESCENT,126793,44469,Active
L57687,FL1,THE VISION,79,WEST COAST CRESCENT,126793,44469,Active
L57688,PL3,THE VISION,79,WEST COAST CRESCENT,126793,44469,Active
L57709,PL2,THE VISION,81,WEST COAST CRESCENT,126794,44469,Active
L57710,FL2,THE VISION,81,WEST COAST CRESCENT,126794,44469,Active
L57711,PL4,THE VISION,81,WEST COAST CRESCENT,126794,44469,Active
L57733,PL1,na,2,HAVELOCK ROAD,59763,44469,Active
L57734,PL2,na,2,HAVELOCK ROAD,59763,44469,Active
L57921,S2,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57922,S3,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57923,S4,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57924,P1,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57925,P2,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57926,P3,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57927,P4,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57928,P5,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57929,P6,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57930,P7,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57931,S1,na,2,TEMASEK BOULEVARD,38982,44469,Active
L57980,H1B,MANDARIN ORIENTAL SINGAPORE,5,RAFFLES AVENUE,39797,44469,Active
L58294,1,na,474A,HOLLAND ROAD,275795,44469,Active
L58366,B330,na,53 #03-30,UBI AVENUE 1,408934,44469,Active
L58431,1,na,21,LOYANG CRESCENT,508985,44469,Active
L59343,SL1,na,11,KAKI BUKIT CRESCENT,416241,44469,Active
L59499,A,na,16A,GHIM MOH ROAD,272008,44469,Active
L59500,A,na,8A,GHIM MOH ROAD,272008,44469,Active
L59820,PL1,na,1/A/B,LORONG 14 GEYLANG,0,44469,Active
L29405,A,na,184,BEDOK NORTH ROAD,460184,44469,Active
L60044,PL1,na,126,RACE COURSE ROAD,218585,44469,Active
L60170,PL1,na,9,LORONG 35 GEYLANG,387941,44469,Active
L60356,PL1,na,30A,KING ALBERT PARK,598330,44469,Active
L60449,PL1,na,11,TUAS VIEW CRESCENT,637643,44469,Active
L60619,1,na,53,YISHUN INDUSTRIAL PARK A,768727,44469,Active
L60620,2,na,53,YISHUN INDUSTRIAL PARK A,768727,44469,Active
L60621,3,na,53,YISHUN INDUSTRIAL PARK A,768727,44469,Active
L60639,P1,MURATA ELECTRONICS,200,YISHUN AVENUE 7,768927,44469,Active
L60640,P2,MURATA ELECTRONICS,200,YISHUN AVENUE 7,768927,44469,Active
L60881,HL1,na,10,CHANGI COAST WALK,499739,44469,Active
L61440,1,na,106,BRADDELL ROAD,359912,na,Suspended
L61487,1,na,9,CLEMENTI LOOP,129812,44469,Active
L61489,PL1,na,30,PRINSEP STREET,188647,44469,Active
L61490,PL2,na,30,PRINSEP STREET,188647,44469,Active
L61491,FL1,na,30,PRINSEP STREET,188647,44469,Active
L61504,B553,na,53 #05-53,UBI AVENUE 1,408934,44469,Active
L61707,27,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61708,1,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61709,2,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61710,6,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61711,7,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61712,8,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61713,9,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61714,12,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61715,13,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61716,14,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61717,15,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61718,16,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61719,23,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L61720,25,OCBC CENTRE,65,CHULIA STREET,49513,44469,Active
L62052,1,OLAM COCOA PTE LTD,342,JALAN BOON LAY,619527,44469,Active
L62053,2,OLAM COCOA PTE LTD,342,JALAN BOON LAY,619527,44469,Active
L62191,1,na,"22, 24 & 26",BOON LEAT TERRACE,0,44469,Active
L62372,A309,na,53 #03-09,UBI AVENUE 1,408934,44469,Active
L62416,GL1,PRDS FACTORY NO,1,BEDOK SOUTH ROAD,469267,44469,Active
L62431,VPL1,PASIR PANJANG CHRIST CHURCH,302,PASIR PANJANG ROAD,118643,44469,Active
L62435,2,Paya Lebar Methodist Church,5,BOUNDARY ROAD,549954,44469,Active
L62597,PL4,na,7,YIO CHU KANG DRIVE,786317,44469,Active
L62608,PL1,COMMUNITY CLUB ZHENGHUA,1,SEGAR ROAD,677738,44469,Active
L62609,PL2,COMMUNITY CLUB ZHENGHUA,1,SEGAR ROAD,677738,44469,Active
L62636,PL1,na,50,ANG MO KIO STREET 61,569163,44469,Active
L62694,VPL 01,na,28,NORTH CANAL ROAD,59284,44469,Active
L62759,PL1,na,3,FULLERTON ROAD,49215,44469,Active
L62760,PL1,na,4,UBI VIEW,408557,44469,Active
L62761,SL1,na,4,UBI VIEW,408557,44469,Active
L62797,P1,na,3,LORONG 12 GEYLANG,399014,44469,Active
L62810,PL1,PLATINUM 28,28,GENTING LANE,349585,44469,Active
L62811,PL2,PLATINUM 28,28,GENTING LANE,349585,44469,Active
L62812,PL3,PLATINUM 28,28,GENTING LANE,349585,44469,Active
L62813,SL1,PLATINUM 28,28,GENTING LANE,349585,44469,Active
L62909,PL1,na,3,TEMASEK AVENUE,103,44469,Active
L62910,PL2,na,3,TEMASEK AVENUE,103,44469,Active
L62914,L6,na,3,TEMASEK AVENUE,103,44469,Active
L62965,A123,na,53 #01-23,UBI AVENUE 1,408934,44469,Active
L63108,1,na,na,BUKIT MERAH CENTRAL,0,44469,Active
L63232,PL,na,115,DEFU LANE 10,539228,44469,Active
L63234,SL1,na,89,KAKI BUKIT AVENUE 1,417957,44469,Active
L63408,SL3,ROCHE SINGAPORE TECHNICAL OPERATIONS,11,TUAS BAY LINK,637393,44469,Active
L63409,SL4,ROCHE SINGAPORE TECHNICAL OPERATIONS,11,TUAS BAY LINK,637393,44469,Active
L63410,SL5,ROCHE SINGAPORE TECHNICAL OPERATIONS,11,TUAS BAY LINK,637393,44469,Active
L63439,PL14,na,29,YIO CHU KANG DRIVE,786293,44469,Active
L63532,PL1,na,51,SCOTTS ROAD,228241,44469,Active
L63533,PL2,na,51,SCOTTS ROAD,228241,44469,Active
L63534,SL1,na,51,SCOTTS ROAD,228241,44469,Active
L63539,1,na,474,HOLLAND ROAD,278654,44469,Active
L64482,PL1,SIME DARBY ENTERPRISE CENTRE,10,JALAN KILANG,159410,44469,Active
L64483,PL2,SIME DARBY ENTERPRISE CENTRE,10,JALAN KILANG,159410,44469,Active
L64484,SL1,SIME DARBY ENTERPRISE CENTRE,10,JALAN KILANG,159410,44469,Active
L64493,PL1,na,4,TUAS BAY WALK,637767,44469,Active
L64494,PL2,na,4,TUAS BAY WALK,637767,44469,Active
L64529,4,na,315,ALEXANDRA ROAD,159944,44469,Active
L64846,PL1,SINGAPORE COMMODITY HUB,24,PENJURU ROAD,909128,44469,Active
L64847,FL1,SINGAPORE COMMODITY HUB,24,PENJURU ROAD,909128,44469,Active
L64848,PL2,SINGAPORE COMMODITY HUB,24,PENJURU ROAD,909128,44469,Active
L64854,1,SINGAPORE BIBLE COLLEGE,42248,ADAM ROAD,na,44469,Active
L64905,PLATFORM,SINGAPORE POLO CLUB,80,MOUNT PLEASANT ROAD,298334,44469,Active
L64921,HL1,SINGAPORE LIFE CHURCH,144,PRINSEP STREET,188657,44469,Active
L65007,PS,SINGAPORE AMERICAN SCHOOL,40,WOODLANDS STREET 41,738547,44469,Active
L65153,PL1,na,11,SENJA ROAD,677739,44469,Active
L65205,3,THONG CHAI MEDICAL INSTITUTION,50,CHIN SWEE ROAD,169874,44469,Active
L65382,1,ARMENIAN SUB-STATION,12,LOKE YEW STREET,179230,44469,Active
L65478,1,na,190,WATERLOO STREET,187965,44469,Active
L65900,PL1,na,303,HENDERSON ROAD,108925,44469,Active
L65901,PL2,na,303,HENDERSON ROAD,108925,44469,Active
L65902,SL1,na,303,HENDERSON ROAD,108925,44469,Active
L65903,SL2,na,303,HENDERSON ROAD,108925,44469,Active
L65937,PL1,na,30,DOVER AVENUE,139790,44469,Active
L66029,G1,na,5,BUKIT BATOK STREET 22,659583,44469,Active
L66198,GL2,na,18,WOODLANDS LINK,738737,44469,Active
L66199,GL3,na,18,WOODLANDS LINK,738737,44469,Active
L66200,PL1,na,18,WOODLANDS LINK,738737,44469,Active
L66207,PL5,SCOTTS SQUARE,6,SCOTTS ROAD,228209,44469,Active
L66208,PL6,SCOTTS SQUARE,6,SCOTTS ROAD,228209,44469,Active
L66209,SL1,SCOTTS SQUARE,6,SCOTTS ROAD,228209,44469,Active
L29389,A,na,498K,TAMPINES STREET 45,529096,44469,Active
L29424,A,na,316A,TAMPINES STREET 33,521316,44469,Active
L29434,A,na,497L,TAMPINES STREET 45,529098,44469,Active
L29466,A,na,498C,TAMPINES STREET 45,529095,44469,Active
L66838,PL1,na,4,VICTORIA PARK CLOSE,266552,44469,Active
L66938,GL1,na,41,SHIPYARD ROAD,628134,44469,Active
L67250,PL11,MIDVIEW CITY,26,SIN MING LANE,573971,44469,Active
L67251,PL13,MIDVIEW CITY,26,SIN MING LANE,573971,44469,Active
L67252,PL12,MIDVIEW CITY,26,SIN MING LANE,573971,44469,Active
L67265,PL1,MIDVIEW CITY,20,SIN MING LANE,573968,44469,Active
L67266,PL3,MIDVIEW CITY,20,SIN MING LANE,573968,44469,Active
L67267,PL2,MIDVIEW CITY,20,SIN MING LANE,573968,44469,Active
L67352,PL/HL1,PPH BRETHREN CHURCH,3,PASIR PANJANG HILL,118827,44469,Active
L67357,PL14,MIDVIEW CITY,28,SIN MING LANE,573972,44469,Active
L67358,PL16,MIDVIEW CITY,28,SIN MING LANE,573972,44469,Active
L67359,PL15,MIDVIEW CITY,28,SIN MING LANE,573972,44469,Active
L67365,PL5,MIDVIEW CITY,22,SIN MING LANE,573969,44469,Active
L67366,PL7,MIDVIEW CITY,22,SIN MING LANE,573969,44469,Active
L67367,PL6,MIDVIEW CITY,22,SIN MING LANE,573969,44469,Active
L67404,PL8,MIDVIEW CITY,24,SIN MING LANE,573970,44469,Active
L67405,PL10,MIDVIEW CITY,24,SIN MING LANE,573970,44469,Active
L67406,PL9,MIDVIEW CITY,24,SIN MING LANE,573970,44469,Active
L67422,FL1,MIDVIEW CITY,18,SIN MING LANE,573960,44469,Active
L67423,PL4,MIDVIEW CITY,18,SIN MING LANE,573960,44469,Active
L67424,GL1,MIDVIEW CITY,18,SIN MING LANE,573960,44469,Active
L67425,GL2,MIDVIEW CITY,18,SIN MING LANE,573960,44469,Active
L67655,PL1,na,79,PAGODA STREET,59238,44469,Active
L67690,PL10,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67691,SL4,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67692,SL5,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67695,PL8,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67682,PL1,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67683,PL2,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67684,PL3,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67685,PL4,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67686,PL5,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67687,PL6,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67688,PL7,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67689,PL9,WESTGATE,3,GATEWAY DRIVE,608532,44469,Active
L67857,1,na,1,TANJONG PAGAR ROAD,88437,44469,Active
L67945,PL1,na,20,TEMBUSU CRESCENT,627610,44469,Active
L68339,10,na,396,ALEXANDRA ROAD,119954,44469,Active
L68340,8,na,396,ALEXANDRA ROAD,119954,44469,Active
L68342,7,na,396,ALEXANDRA ROAD,119954,44469,Active
L68343,1,na,396,ALEXANDRA ROAD,119954,44469,Active
L68344,2,na,396,ALEXANDRA ROAD,119954,44469,Active
L68345,3,na,396,ALEXANDRA ROAD,119954,44469,Active
L68346,4,na,396,ALEXANDRA ROAD,119954,44469,Active
L68347,5,na,396,ALEXANDRA ROAD,119954,44469,Active
L68348,6,na,396,ALEXANDRA ROAD,119954,44469,Active
L68455,F1,na,23,KAKI BUKIT AVENUE 4,415933,44469,Active
L68456,P2,na,23,KAKI BUKIT AVENUE 4,415933,44469,Active
L68868,3,na,3,KILLINEY ROAD,239519,44469,Active
L68876,P6,na,167,PENANG ROAD,238462,44469,Active
L68877,P5,na,167,PENANG ROAD,238462,44469,Active
L68898,G1,na,5,TOH TUCK LINK,596224,44469,Active
L68899,P2,na,5,TOH TUCK LINK,596224,44469,Active
L68900,P3,na,5,TOH TUCK LINK,596224,44469,Active
L69098,PL1,na,3,UBI CRESCENT,408558,44469,Active
L69099,PL2,na,3,UBI CRESCENT,408558,44469,Active
L69100,GL1,na,3,UBI CRESCENT,408558,44469,Active
L69101,GL2,na,3,UBI CRESCENT,408558,44469,Active
L69378,G6,na,211,HENDERSON ROAD,159552,44469,Active
L69430,P5,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,11,CAVENAGH ROAD,229616,44469,Active
L69431,S1,HOLIDAY INN SINGAPORE ORCHARD CITY CENTRE,11,CAVENAGH ROAD,229616,44469,Active
L69461,3,na,28,CHINA STREET,49570,44469,Active
L69493,4,na,32,PEKIN STREET,48762,44469,Active
L69503,FL1,HILLVIEW REGENCY CONDOMINIUM,28,BUKIT BATOK EAST AVENUE 2,659921,44469,Active
L69504,PL1,HILLVIEW REGENCY CONDOMINIUM,28,BUKIT BATOK EAST AVENUE 2,659921,44469,Active
L69505,PL2,HILLVIEW REGENCY CONDOMINIUM,28,BUKIT BATOK EAST AVENUE 2,659921,44469,Active
L69526,SL1,CIVIL SERVICE CLUB@CHANGI SPORTS COMPLEX,2,NETHERAVON ROAD,508503,44469,Active
L69541,10,na,438A,ALEXANDRA ROAD,119967,44469,Active
L69649,PL5,na,50,EAST COAST ROAD,428769,44469,Active
L69650,PL6,na,50,EAST COAST ROAD,428769,44469,Active
L69651,PL7,na,50,EAST COAST ROAD,428769,44469,Active
L69652,PL8,na,50,EAST COAST ROAD,428769,44469,Active
L69693,APL3,na,2,STAMFORD ROAD,178882,44469,Active
L69694,CPL5,na,2,STAMFORD ROAD,178882,44469,Active
L69733,ASL7,na,2,STAMFORD ROAD,178882,44469,Active
L69734,ASL11,na,2,STAMFORD ROAD,178882,44469,Active
L69735,CSL6,na,2,STAMFORD ROAD,178882,44469,Active
L69777,CPL9,na,2,STAMFORD ROAD,178882,44469,Active
L69782,BPL10,na,250,NORTH BRIDGE ROAD,179101,44469,Active
L69783,BPL2,na,250,NORTH BRIDGE ROAD,179101,44469,Active
L69784,BPL6,na,250,NORTH BRIDGE ROAD,179101,44469,Active
L69809,1,na,1,HARRISON ROAD,369652,44469,Active
L69810,2,na,1,HARRISON ROAD,369652,44469,Active
L69851,FGL,ONE RAFFLES LINK CITYLINK MALL,1,RAFFLES LINK,39393,44469,Active
L69941,CSU1,KANDANG KERBAU HOSPITAL,100,BUKIT TIMAH ROAD,229899,44469,Active
L70001,VL8,KANDANG KERBAU HOSPITAL,100,BUKIT TIMAH ROAD,229899,44469,Active
L70080,5,TANJONG PAGAR DISTRIPARK,39,KEPPEL ROAD,89065,44469,Active
L70081,6,TANJONG PAGAR DISTRIPARK,39,KEPPEL ROAD,89065,44469,Active
L70091,P5,C&P HUB 1,40,PENJURU LANE,609216,44469,Active
L70100,PL1,INSEAD,1,AYER RAJAH AVENUE,138676,44469,Active
L70101,PL2,INSEAD,1,AYER RAJAH AVENUE,138676,44469,Active
L70102,PL3,INSEAD,1,AYER RAJAH AVENUE,138676,44469,Active
L70103,PL4,INSEAD,1,AYER RAJAH AVENUE,138676,44469,Active
L70104,SL1,INSEAD,1,AYER RAJAH AVENUE,138676,44469,Active
L70144,A,na,4010,ANG MO KIO AVENUE 10,569626,44469,Active
L70162,1,na,24 & 25,SEAH STREET,0,44469,Active
L70288,5,CITILINK WAREHOUSE COMPLEX,102E,PASIR PANJANG ROAD,118529,44469,Active
L70289,6,CITILINK WAREHOUSE COMPLEX,102E,PASIR PANJANG ROAD,118529,44469,Active
L70353,A,na,4012,ANG MO KIO AVENUE 10,569628,44469,Active
L70393,SL6,na,57,CAIRNHILL ROAD,229668,44469,Active
L70425,PL2,na,4009,ANG MO KIO AVENUE 10,569738,44469,Active
L70514,1,TANJONG PAGAR DISTRIPARK,37,KEPPEL ROAD,89064,44469,Active
L70716,6,na,371,ALEXANDRA ROAD,159963,44469,Active
L70729,PLC,20 COLLYER QUAY,20,COLLYER QUAY,49319,44469,Active
L70730,PLF,20 COLLYER QUAY,20,COLLYER QUAY,49319,44469,Active
L71392,B,na,26,FERNWOOD TERRACE,458555,44469,Active
L71393,B1,na,26,FERNWOOD TERRACE,458555,44469,Active
L71394,B2,na,26,FERNWOOD TERRACE,458555,44469,Active
L71451,A,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71452,B,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71453,C,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71454,D,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71455,E,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71456,F,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71457,G,na,2,KAKI BUKIT AVENUE 1,417938,44469,Active
L71550,18,ORCHARD HOTEL SINGAPORE,442,ORCHARD ROAD,238879,44469,Active
L71593,A,na,27,MEDICAL DRIVE,117510,44469,Active
L71594,B,na,27,MEDICAL DRIVE,117510,44469,Active
L71595,C,na,27,MEDICAL DRIVE,117510,44469,Active
L71596,SL4,na,27,MEDICAL DRIVE,117510,44469,Active
L71610,C1,na,22,FERNWOOD TERRACE,458553,44469,Active
L71611,C,na,22,FERNWOOD TERRACE,458553,44469,Active
L71616,A,na,28,FERNWOOD TERRACE,458556,44469,Active
L71617,A1,na,28,FERNWOOD TERRACE,458556,44469,Active
L71618,A2,na,28,FERNWOOD TERRACE,458556,44469,Active
L71620,9,ORCHARD HOTEL SINGAPORE,442,ORCHARD ROAD,238879,44469,Active
L71674,PL17,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
L71675,PL18,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
L71676,PL19,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
L71677,PL20,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
L71678,PL21,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
L71679,PL22,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
L71680,PL23,MARINA BAY FINANCIAL CENTRE,10,MARINA BOULEVARD,18983,44469,Active
